user_id,institute_std,class_id,avg_speed_qpm,avg_accuracy_expected_pct,avg_completion_pct,avg_time_taken_minutes,speed_valid_attempt_count,work_habits_score,work_habits_band,evidence_score,evidence_level
375000,KAASEMAN RURAL BANK LTD.,520,42.86,100.0,100.0,0.7,1,100.0,STRONG,9.47,VERY_LOW
375179,AMANSIE WEST RURAL BANK LTD.,520,121.035,88.33,100.0,0.325,2,94.75,STRONG,10.27,VERY_LOW
375253,ABOKOBI AREA RURAL BANK LTD.,520,130.0,96.66499999999999,100.0,0.325,2,98.5,STRONG,10.27,VERY_LOW
375399,ANLO RURAL BANK LTD.,520,94.74,86.67,100.0,0.32,1,94.0,STRONG,9.47,VERY_LOW
375530,Abeaseman SHS,596,300.0,20.0,100.0,0.03,1,64.0,GOOD,9.47,VERY_LOW
375530,Abeaseman SHS,597,300.0,50.0,100.0,0.03,1,77.5,STRONG,9.47,VERY_LOW
375530,Abeaseman SHS,598,600.0,20.0,100.0,0.02,1,64.0,GOOD,9.47,VERY_LOW
375530,Abeaseman SHS,599,200.0,10.0,100.0,0.05,1,59.5,DEVELOPING,9.47,VERY_LOW
375571,OKOMFO ANOKYE RURAL BANK LTD.,520,60.0,86.67,100.0,0.5,1,94.0,STRONG,9.47,VERY_LOW
375950,CPS,623,58.54,80.0,100.0,0.68,1,91.0,STRONG,9.47,VERY_LOW
375950,CPS,624,109.09,90.0,100.0,0.37,1,95.5,STRONG,9.47,VERY_LOW
375950,CPS,626,88.89,85.0,100.0,0.45,1,93.25,STRONG,9.47,VERY_LOW
375950,CPS,627,141.18,90.0,100.0,0.28,1,95.5,STRONG,9.47,VERY_LOW
375950,CPS,629,1200.0,95.0,100.0,0.02,1,97.75,STRONG,9.47,VERY_LOW
376091,Mponua Rural bank,520,92.37,95.0,100.0,0.325,2,97.75,STRONG,10.27,VERY_LOW
376158,BONZALI RURAL BANK LTD.,520,150.0,96.67,100.0,0.2,1,98.5,STRONG,9.47,VERY_LOW
376167,NYANKUMASI AHENKRO RURAL BANK LTD.,520,138.46,96.66499999999999,100.0,0.22,2,98.5,STRONG,10.27,VERY_LOW
376385,OKOMFO ANOKYE RURAL BANK LTD.,520,45.0,100.0,100.0,0.67,1,100.0,STRONG,9.47,VERY_LOW
376583,UNKNOWN_UNMAPPED,520,150.0,83.33,100.0,0.2,1,92.5,STRONG,9.47,VERY_LOW
377160,KUMAWUMAN RURAL BANK LTD.,520,69.325,88.33500000000001,100.0,0.475,2,94.75,STRONG,10.27,VERY_LOW
377184,ARB APEX BANK PLC,520,231.82,93.33500000000001,100.0,0.14,2,97.0,STRONG,10.27,VERY_LOW
377265,UNKNOWN_UNMAPPED,253,218.18,25.0,100.0,0.18,1,66.25,GOOD,9.47,VERY_LOW
377432,BAWJIASE AREA RURAL BANK LTD.,520,128.57,96.67,100.0,0.23,1,98.5,STRONG,9.47,VERY_LOW
377750,BESSFA RURAL BANK LTD.,520,85.71,90.0,100.0,0.35,1,95.5,STRONG,9.47,VERY_LOW
377814,DANGME RURAL BANK LTD.,520,200.0,93.33,100.0,0.15,1,97.0,STRONG,9.47,VERY_LOW
377881,BUILSA COMMUNITY BANK LTD.,520,89.58500000000001,95.0,100.0,0.36,2,97.75,STRONG,10.27,VERY_LOW
377955,Starlife Assurance,601,300.0,100.0,100.0,0.08,1,100.0,STRONG,9.47,VERY_LOW
378047,ODOTOBRI RURAL BANK LTD.,520,146.25,96.66499999999999,100.0,0.22000000000000003,2,98.5,STRONG,10.27,VERY_LOW
378124,AMENFIMAN RURAL BANK LTD.,520,76.63,96.66499999999999,100.0,0.39,2,98.5,STRONG,10.27,VERY_LOW
378216,YAA ASANTEWAA RURAL BANK LTD.,520,58.31,80.0,100.0,0.515,2,91.0,STRONG,10.27,VERY_LOW
378313,AVENOR RURAL BANK LTD.,520,51.43,86.67,100.0,0.58,1,94.0,STRONG,9.47,VERY_LOW
378354,NZEMA MANLE RURAL BANK LTD.,520,120.0,100.0,100.0,0.25,1,100.0,STRONG,9.47,VERY_LOW
378357,ODOTOBRI RURAL BANK LTD.,520,147.115,91.66499999999999,100.0,0.28,2,96.25,STRONG,10.27,VERY_LOW
378419,KAASEMAN RURAL BANK LTD.,520,62.37,96.66499999999999,100.0,0.66,2,98.5,STRONG,10.27,VERY_LOW
378534,SONZELE RURAL BANK LTD.,520,97.62,95.0,100.0,0.34,2,97.75,STRONG,10.27,VERY_LOW
378674,AMANSIE WEST RURAL BANK LTD.,520,83.76499999999999,93.33500000000001,100.0,0.36,2,97.0,STRONG,10.27,VERY_LOW
378677,AKUAPEM RURAL BANK LTD.,520,180.0,60.0,100.0,0.17,1,82.0,STRONG,9.47,VERY_LOW
378697,AKUAPEM RURAL BANK LTD.,520,90.0,86.67,100.0,0.33,1,94.0,STRONG,9.47,VERY_LOW
378699,JUABEN RURAL BANK LTD.,520,120.0,83.33,100.0,0.25,1,92.5,STRONG,9.47,VERY_LOW
378775,nagie's angels educationa centre,253,120.0,25.0,100.0,0.33,1,66.25,GOOD,9.47,VERY_LOW
378920,AMENFIMAN RURAL BANK LTD.,520,112.5,96.67,100.0,0.27,1,98.5,STRONG,9.47,VERY_LOW
378921,LOWER PRA RURAL BANK LTD.,520,94.23,93.33,100.0,0.41,2,97.0,STRONG,10.27,VERY_LOW
378942,SOUTH AKIM RURAL BANK LTD.,520,95.0,95.0,100.0,0.315,2,97.75,STRONG,10.27,VERY_LOW
379324,Star Life Assurance Limited,600,210.0,95.0,100.0,0.08,2,97.75,STRONG,10.27,VERY_LOW
379344,ASSINMAN RURAL BANK LTD.,520,64.13,91.66499999999999,100.0,0.49,2,96.25,STRONG,10.27,VERY_LOW
379349,AMANSIE WEST RURAL BANK LTD.,520,60.33,83.33500000000001,100.0,0.505,2,92.5,STRONG,10.27,VERY_LOW
379768,StarLife Assurance,601,375.0,100.0,100.0,0.07,1,100.0,STRONG,9.47,VERY_LOW
379802,NZEMA MANLE RURAL BANK LTD.,520,330.0,98.33500000000001,100.0,0.09,2,99.25,STRONG,10.27,VERY_LOW
379820,NSOATREMAN RURAL BANK LTD.,520,100.0,93.33,100.0,0.3,1,97.0,STRONG,9.47,VERY_LOW
379822,BOSOMTWE RURAL BANK LTD.,520,112.5,90.0,100.0,0.27,1,95.5,STRONG,9.47,VERY_LOW
380023,AMENFIMAN RURAL BANK LTD.,520,73.395,90.0,100.0,0.505,2,95.5,STRONG,10.27,VERY_LOW
380332,BAWJIASE AREA RURAL BANK LTD.,520,146.105,88.33,100.0,0.20500000000000002,2,94.75,STRONG,10.27,VERY_LOW
380599,NAARA RURAL BANK LTD.,520,69.33500000000001,91.66499999999999,100.0,0.435,2,96.25,STRONG,10.27,VERY_LOW
380608,Opoku Ware School,598,150.0,60.0,100.0,0.07,1,82.0,STRONG,9.47,VERY_LOW
380639,AMENFIMAN RURAL BANK LTD.,520,70.83500000000001,96.66499999999999,100.0,0.42500000000000004,2,98.5,STRONG,10.27,VERY_LOW
380902,KWAHU PRASO RURAL BANK LIMITED,520,85.86666666666667,94.44666666666667,100.0,0.42333333333333334,3,97.5,STRONG,11.07,VERY_LOW
381198,OKOMFO ANOKYE RURAL BANK LTD.,520,105.88,86.67,100.0,0.28,1,94.0,STRONG,9.47,VERY_LOW
381542,AMENFIMAN RURAL BANK LTD.,520,69.23,96.67,100.0,0.43,1,98.5,STRONG,9.47,VERY_LOW
381660,SUMA RURAL BANK LTD.,520,120.0,100.0,100.0,0.25,1,100.0,STRONG,9.47,VERY_LOW
381689,NKORANMAN RURAL BANK LTD.,520,120.0,90.0,100.0,0.25,1,95.5,STRONG,9.47,VERY_LOW
381709,ODOTOBRI RURAL BANK LTD.,520,146.105,90.0,100.0,0.20500000000000002,2,95.5,STRONG,10.27,VERY_LOW
381775,ARB APEX BANK PLC,520,181.73000000000002,91.66499999999999,100.0,0.175,2,96.25,STRONG,10.27,VERY_LOW
381891,ASSINMAN RURAL BANK LTD.,520,106.73,88.33500000000001,100.0,0.31,2,94.75,STRONG,10.27,VERY_LOW
381994,NKORANZA KWABRE RURAL BANK LTD,520,42.86,96.67,100.0,0.7,1,98.5,STRONG,9.47,VERY_LOW
382126,AMENFIMAN RURAL BANK LTD.,520,55.5,93.33500000000001,100.0,0.5449999999999999,2,97.0,STRONG,10.27,VERY_LOW
382137,KINTAMPO RURAL BANK LTD.,520,50.0,93.33,100.0,0.6,1,97.0,STRONG,9.47,VERY_LOW
382406,AMENFIMAN RURAL BANK LTD.,520,150.0,90.0,100.0,0.2,1,95.5,STRONG,9.47,VERY_LOW
382441,ABOKOBI AREA RURAL BANK LTD.,520,83.525,100.0,100.0,0.41000000000000003,2,100.0,STRONG,10.27,VERY_LOW
382533,AKUAPEM RURAL BANK LTD.,520,94.74,76.67,100.0,0.32,1,89.5,STRONG,9.47,VERY_LOW
382582,Amenfiman Rural bank plc,520,79.515,90.0,100.0,0.395,2,95.5,STRONG,10.27,VERY_LOW
382726,BAWJIASE AREA RURAL BANK LTD.,520,85.71,96.67,100.0,0.35,1,98.5,STRONG,9.47,VERY_LOW
383024,KAJAJI SENIOR HIGH SCHOOL,597,100.0,60.0,100.0,0.1,1,82.0,STRONG,9.47,VERY_LOW
383024,KAJAJI SENIOR HIGH SCHOOL,599,200.0,70.0,100.0,0.05,1,86.5,STRONG,9.47,VERY_LOW
383099,StarLife Assurance co.ltd,601,500.0,100.0,100.0,0.05,1,100.0,STRONG,9.47,VERY_LOW
383435,ARB APEX BANK PLC,520,105.23,96.66499999999999,100.0,0.32,2,98.5,STRONG,10.27,VERY_LOW
383679,OKOMFO ANOKYE RURAL BANK LTD.,520,64.775,76.66499999999999,100.0,0.47500000000000003,2,89.5,STRONG,10.27,VERY_LOW
383782,Starlife Assurrance ltd,601,218.75,72.0,100.0,0.115,2,87.4,STRONG,10.27,VERY_LOW
384235,OPOKU WARE SCHOOL,596,120.0,60.0,100.0,0.08,1,82.0,STRONG,9.47,VERY_LOW
384235,OPOKU WARE SCHOOL,599,300.0,80.0,100.0,0.03,1,91.0,STRONG,9.47,VERY_LOW
384304,AMANSIE WEST RURAL BANK LTD.,520,175.0,96.66499999999999,100.0,0.175,2,98.5,STRONG,10.27,VERY_LOW
384373,ATIWA RURAL BANK LTD.,520,90.0,93.33,100.0,0.33,1,97.0,STRONG,9.47,VERY_LOW
384455,UPPER AMENFI RURAL BANK LTD.,520,66.0,88.33500000000001,100.0,0.45999999999999996,2,94.75,STRONG,10.27,VERY_LOW
384519,AMANSIE WEST RURAL BANK LTD.,520,146.105,86.67,100.0,0.20500000000000002,2,94.0,STRONG,10.27,VERY_LOW
384520,Offinso Community Bank Plc,520,120.0,100.0,100.0,0.25,1,100.0,STRONG,9.47,VERY_LOW
384660,ABOKOBI AREA RURAL BANK LTD.,520,92.41,96.67,100.0,0.38,2,98.5,STRONG,10.27,VERY_LOW
384663,OKOMFO ANOKYE RURAL BANK LTD.,520,105.88,80.0,100.0,0.28,1,91.0,STRONG,9.47,VERY_LOW
384670,AKUAPEM RURAL BANK LTD.,520,159.23000000000002,95.0,100.0,0.195,2,97.75,STRONG,10.27,VERY_LOW
384833,JUABEN RURAL BANK LTD.,520,257.14,96.67,100.0,0.12,1,98.5,STRONG,9.47,VERY_LOW
384847,LOWER PRA RURAL BANK LTD.,520,103.41499999999999,95.0,100.0,0.305,2,97.75,STRONG,10.27,VERY_LOW
384878,WETO RURAL BANK LTD.,520,85.71,96.67,100.0,0.35,1,98.5,STRONG,9.47,VERY_LOW
385068,ASUTIFI RURAL BANK LTD.,520,30.0,76.67,100.0,1.0,1,89.5,STRONG,9.47,VERY_LOW
385150,Opoku Ware School,596,85.71,80.0,100.0,0.12,1,91.0,STRONG,9.47,VERY_LOW
385199,ASOKORE RURAL BANK LTD.,520,94.74,100.0,100.0,0.32,1,100.0,STRONG,9.47,VERY_LOW
385383,SOUTH AKIM RURAL BANK LTD.,520,270.0,91.67,100.0,0.125,2,96.25,STRONG,10.27,VERY_LOW
385881,NSOATREMAN RURAL BANK LTD.,520,34.62,93.33,100.0,0.87,1,97.0,STRONG,9.47,VERY_LOW
385936,AMANSIE WEST RURAL BANK LTD.,520,84.13,78.33500000000001,100.0,0.355,2,90.25,STRONG,10.27,VERY_LOW
385993,WAMFIE RURAL BANK LTD.,520,99.13,90.0,100.0,0.315,2,95.5,STRONG,10.27,VERY_LOW
386475,BANKING,520,75.0,96.67,100.0,0.4,1,98.5,STRONG,9.47,VERY_LOW
386512,Star Life Assurance Limited,600,94.61500000000001,95.0,100.0,0.195,2,97.75,STRONG,10.27,VERY_LOW
386514,OPOKU WARE SCHOOL,292,175.0,72.5,100.0,0.115,2,87.62,STRONG,10.27,VERY_LOW
386678,Suhum Rural Bank,520,74.615,85.0,100.0,0.5449999999999999,2,93.25,STRONG,10.27,VERY_LOW
386703,ODOTOBRI RURAL BANK LTD.,520,112.5,96.67,100.0,0.27,1,98.5,STRONG,9.47,VERY_LOW
386721,NANDOM RURAL BANK LTD.,520,225.0,90.0,100.0,0.13,1,95.5,STRONG,9.47,VERY_LOW
386724,KaPPS,360,300.0,80.0,100.0,0.02,1,91.0,STRONG,9.47,VERY_LOW
386724,KaPPS,623,92.31,45.0,100.0,0.43,1,75.25,STRONG,9.47,VERY_LOW
386724,KaPPS,626,109.09,62.5,100.0,0.37,1,83.12,STRONG,9.47,VERY_LOW
386724,KaPPS,627,200.0,92.5,100.0,0.2,1,96.62,STRONG,9.47,VERY_LOW
386815,AMENFIMAN RURAL BANK LTD.,520,122.14500000000001,91.66499999999999,100.0,0.32,2,96.25,STRONG,10.27,VERY_LOW
386998,MPONUA RURAL BANK LTD.,520,77.37,96.66499999999999,100.0,0.41000000000000003,2,98.5,STRONG,10.27,VERY_LOW
387111,KAASEMAN RURAL BANK LTD.,520,151.05,90.0,100.0,0.2,2,95.5,STRONG,10.27,VERY_LOW
387337,AMENFIMAN RURAL BANK LTD.,520,138.07,96.66499999999999,100.0,0.225,2,98.5,STRONG,10.27,VERY_LOW
387355,SOUTH AKIM RURAL BANK LTD.,520,159.87,95.0,100.0,0.225,2,97.75,STRONG,10.27,VERY_LOW
387484,NANDOM RURAL BANK LTD.,520,360.0,23.33,100.0,0.08,1,65.5,GOOD,9.47,VERY_LOW
387661,ASANTE AKYEM RURAL BANK LTD.,520,97.37,96.66499999999999,100.0,0.31,2,98.5,STRONG,10.27,VERY_LOW
387691,FIASEMAN RURAL BANK LTD.,520,200.0,80.0,100.0,0.15,1,91.0,STRONG,9.47,VERY_LOW
387742,UPPER AMENFI RURAL BANK LTD.,520,115.91,93.33500000000001,100.0,0.28500000000000003,2,97.0,STRONG,10.27,VERY_LOW
387809,KWAHU COMMUNITY BANK PLC,348,300.0,100.0,100.0,0.02,1,100.0,STRONG,9.47,VERY_LOW
387809,KWAHU COMMUNITY BANK PLC,520,103.62,95.0,100.0,0.29500000000000004,2,97.75,STRONG,10.27,VERY_LOW
387915,LOWER PRA RURAL BANK LTD.,520,188.57,95.0,100.0,0.185,2,97.75,STRONG,10.27,VERY_LOW
387918,ODOTOBRI RURAL BANK LTD.,520,96.505,96.67,100.0,0.385,2,98.5,STRONG,10.27,VERY_LOW
388122,ABOKOBI AREA RURAL BANK LTD.,520,120.0,80.0,100.0,0.25,1,91.0,STRONG,9.47,VERY_LOW
388526,AMUGA RURAL BANK LTD.,520,31.58,100.0,100.0,0.95,1,100.0,STRONG,9.47,VERY_LOW
388807,Star Life Assurance Limited,600,312.5,100.0,100.0,0.060000000000000005,2,100.0,STRONG,10.27,VERY_LOW
388874,OKOMFO ANOKYE RURAL BANK LTD.,520,73.085,83.33500000000001,100.0,0.44999999999999996,2,92.5,STRONG,10.27,VERY_LOW
388982,BONZALI RURAL BANK LTD.,520,105.88,96.67,100.0,0.28,1,98.5,STRONG,9.47,VERY_LOW
389024,NSOATREMAN RURAL BANK LTD.,520,90.0,100.0,100.0,0.33,1,100.0,STRONG,9.47,VERY_LOW
389113,DANGME RURAL BANK LTD.,520,39.13,73.33,100.0,0.77,1,88.0,STRONG,9.47,VERY_LOW
389338,ATIWA RURAL BANK LTD.,520,69.23,90.0,100.0,0.43,1,95.5,STRONG,9.47,VERY_LOW
389356,NKORANZA KWABRE RURAL BANK LTD.,520,51.965,91.67,100.0,0.6,2,96.25,STRONG,10.27,VERY_LOW
389359,ARB APEX BANK PLC,520,137.37,96.67,100.0,0.245,2,98.5,STRONG,10.27,VERY_LOW
389529,AMUGA RURAL BANK LTD.,520,120.535,83.33500000000001,100.0,0.25,2,92.5,STRONG,10.27,VERY_LOW
389830,NAARA RURAL BANK LTD.,520,128.57,93.33,100.0,0.23,1,97.0,STRONG,9.47,VERY_LOW
389878,Mobile banker,520,257.14,96.67,100.0,0.12,1,98.5,STRONG,9.47,VERY_LOW
389882,ATWIMA MPONUA RURAL BANK LTD.,520,66.67,73.33,100.0,0.45,1,88.0,STRONG,9.47,VERY_LOW
389966,Naara Rural Bank PLC,520,93.75,95.0,100.0,0.5,2,97.75,STRONG,10.27,VERY_LOW
389975,CAPITAL RURAL BANK LTD.,520,73.36,96.67,100.0,0.4166666666666667,3,98.5,STRONG,11.07,VERY_LOW
390015,AHANTAMAN RURAL BANK LTD.,520,81.82,93.33,100.0,0.37,1,97.0,STRONG,9.47,VERY_LOW
390040,ADANSI RURAL BANK LIMITED,520,119.32,90.0,100.0,0.29000000000000004,2,95.5,STRONG,10.27,VERY_LOW
390160,AHANTAMAN RURAL BANK LTD.,520,128.57,100.0,100.0,0.23,1,100.0,STRONG,9.47,VERY_LOW
390286,Starlife Assurance,601,71.43,88.0,100.0,0.35,1,94.6,STRONG,9.47,VERY_LOW
390341,ANUM RURAL BANK LTD.,520,69.23,93.33,100.0,0.43,1,97.0,STRONG,9.47,VERY_LOW
390355,ARB APEX BANK PLC,520,147.115,93.33500000000001,100.0,0.28,2,97.0,STRONG,10.27,VERY_LOW
390534,Opoku Ware School,599,120.0,30.0,100.0,0.08,1,68.5,GOOD,9.47,VERY_LOW
390723,senior high school,262,163.64,41.67,100.0,0.37,1,73.75,GOOD,9.47,VERY_LOW
390727,Starlife Assurance,601,119.36666666666667,88.66666666666667,100.0,0.25,3,94.9,STRONG,11.07,VERY_LOW
390862,NSUTAMAN RURAL BANK LTD.,520,92.37,85.0,100.0,0.325,2,93.25,STRONG,10.27,VERY_LOW
390974,NYANKUMASI AHENKRO RURAL BANK LTD.,520,181.82,88.33500000000001,100.0,0.16499999999999998,2,94.75,STRONG,10.27,VERY_LOW
390990,ARB APEX BANK PLC,520,145.71333333333334,93.33333333333333,100.0,0.31,3,97.0,STRONG,11.07,VERY_LOW
391435,Anum Rural Bank PLC,520,117.225,95.0,100.0,0.255,2,97.75,STRONG,10.27,VERY_LOW
391552,BOSOME-FREHO RURAL BANK LTD.,520,40.0,93.33,100.0,0.75,1,97.0,STRONG,9.47,VERY_LOW
391630,UPPER AMENFI RURAL BANK LTD.,520,44.545,95.0,100.0,0.745,2,97.75,STRONG,10.27,VERY_LOW
391768,AMENFIMAN RURAL BANK LTD.,520,112.5,96.67,100.0,0.27,1,98.5,STRONG,9.47,VERY_LOW
391870,NAARA RURAL BANK LTD.,520,61.185,80.0,100.0,0.515,2,91.0,STRONG,10.27,VERY_LOW
391879,ASOKORE MAMPONG RURAL BANK LIM,520,112.5,95.0,100.0,0.30000000000000004,2,97.75,STRONG,10.27,VERY_LOW
392181,AMANSIE WEST RURAL BANK LTD.,520,86.275,93.33,100.0,0.365,2,97.0,STRONG,10.27,VERY_LOW
392213,AHANTAMAN RURAL BANK LTD.,520,225.0,96.67,100.0,0.13,1,98.5,STRONG,9.47,VERY_LOW
392356,ARB APEX BANK PLC,520,201.66666666666666,93.33333333333333,100.0,0.15,3,97.0,STRONG,11.07,VERY_LOW
392424,NANDOM RURAL BANK LTD.,520,67.37,88.33,100.0,0.535,2,94.75,STRONG,10.27,VERY_LOW
392521,AWUTU EMASA RURAL BANK LTD.,520,68.535,95.0,100.0,0.44,2,97.75,STRONG,10.27,VERY_LOW
392560,SUBIN AKWABOSO RURAL BANK LTD.,520,78.26,86.67,100.0,0.38,1,94.0,STRONG,9.47,VERY_LOW
392604,BRAKWA BREMAN RURAL BANK LTD.,520,81.82,90.0,100.0,0.37,1,95.5,STRONG,9.47,VERY_LOW
392712,UPPER AMENFI RURAL BANK LTD.,520,163.64,63.33,100.0,0.18,1,83.5,STRONG,9.47,VERY_LOW
392891,MPONUA RURAL BANK LTD.,520,138.46,96.67,100.0,0.22,1,98.5,STRONG,9.47,VERY_LOW
392943,FIASEMAN RURAL BANK LTD.,520,64.29,90.0,100.0,0.47,1,95.5,STRONG,9.47,VERY_LOW
392999,Bangmarigu Community Bank,520,200.0,100.0,100.0,0.15,1,100.0,STRONG,9.47,VERY_LOW
393216,KWAHU PRASO RURAL BANK LIMITED,520,75.525,73.33,100.0,0.4,2,88.0,STRONG,10.27,VERY_LOW
393288,AKIM BOSOME RURAL BANK LIMITED,520,34.62,100.0,100.0,0.87,1,100.0,STRONG,9.47,VERY_LOW
393328,AHANTAMAN RURAL BANK LTD.,520,44.03,91.66499999999999,100.0,0.76,2,96.25,STRONG,10.27,VERY_LOW
393398,Zeepay,442,40.0,76.67,100.0,0.75,1,89.5,STRONG,9.47,VERY_LOW
393428,Awutu Emasa Rural Bank plc,520,100.0,83.33,100.0,0.3,1,92.5,STRONG,9.47,VERY_LOW
393448,SOUTH AKIM RURAL BANK LTD.,520,106.25,95.0,100.0,0.28500000000000003,2,97.75,STRONG,10.27,VERY_LOW
393526,StarLife Assurance,600,312.5,100.0,100.0,0.060000000000000005,2,100.0,STRONG,10.27,VERY_LOW
393658,Starlife Assurance,601,1500.0,96.0,100.0,0.02,1,98.2,STRONG,9.47,VERY_LOW
393765,BRAKWA BREMAN RURAL BANK LTD.,520,150.0,96.67,100.0,0.2,1,98.5,STRONG,9.47,VERY_LOW
393805,OKOMFO ANOKYE RURAL BANK LTD.,520,164.285,81.67,100.0,0.19,2,91.75,STRONG,10.27,VERY_LOW
393855,UPPER AMENFI RURAL BANK LTD.,520,83.525,95.0,100.0,0.41000000000000003,2,97.75,STRONG,10.27,VERY_LOW
393994,ASUTIFI RURAL BANK LTD.,520,150.0,96.67,100.0,0.2,1,98.5,STRONG,9.47,VERY_LOW
394060,BAWJIASE AREA RURAL BANK LTD.,520,113.075,88.33500000000001,100.0,0.41000000000000003,2,94.75,STRONG,10.27,VERY_LOW
394175,UNKNOWN_UNMAPPED,520,128.57,100.0,100.0,0.23,1,100.0,STRONG,9.47,VERY_LOW
394446,OKOMFO ANOKYE RURAL BANK LTD.,520,163.64,93.33,100.0,0.18,1,97.0,STRONG,9.47,VERY_LOW
394467,Starlife Assurance,601,93.75,56.0,100.0,0.27,1,80.2,STRONG,9.47,VERY_LOW
394898,NYANKUMASI AHENKRO RURAL BANK LTD.,520,66.67,96.67,100.0,0.45,1,98.5,STRONG,9.47,VERY_LOW
394951,NKORANZA KWABRE RURAL BANK LTD.,520,66.625,93.33,100.0,0.475,2,97.0,STRONG,10.27,VERY_LOW
394984,BOSOMTWE RURAL BANK LTD.,520,180.0,80.0,100.0,0.17,1,91.0,STRONG,9.47,VERY_LOW
395136,AWUTU EMASA RURAL BANK LTD.,520,112.5,96.67,100.0,0.27,1,98.5,STRONG,9.47,VERY_LOW
395144,CITIZENS RURAL BANK LTD.,520,150.0,90.0,100.0,0.2,1,95.5,STRONG,9.47,VERY_LOW
395155,MANYA KROBO RURAL BANK LTD.,520,37.5,96.67,100.0,0.8,1,98.5,STRONG,9.47,VERY_LOW
395171,KaPPS,623,114.29,45.0,100.0,0.35,1,75.25,STRONG,9.47,VERY_LOW
395171,KaPPS,624,114.29,70.0,100.0,0.35,1,86.5,STRONG,9.47,VERY_LOW
395171,KaPPS,626,184.62,65.0,100.0,0.22,1,84.25,STRONG,9.47,VERY_LOW
395171,KaPPS,627,85.71,70.0,100.0,0.47,1,86.5,STRONG,9.47,VERY_LOW
395363,UPPER AMENFI RURAL BANK LTD.,520,95.79499999999999,98.33500000000001,100.0,0.315,2,99.25,STRONG,10.27,VERY_LOW
395515,Insurance,601,214.29,100.0,100.0,0.12,1,100.0,STRONG,9.47,VERY_LOW
395538,AMENFIMAN RURAL BANK LTD.,520,144.23000000000002,93.33,100.0,0.21000000000000002,2,97.0,STRONG,10.27,VERY_LOW
395684,UNKNOWN_UNMAPPED,623,64.86,97.5,100.0,0.62,1,98.88,STRONG,9.47,VERY_LOW
395684,UNKNOWN_UNMAPPED,626,120.0,87.5,100.0,0.33,1,94.38,STRONG,9.47,VERY_LOW
395684,UNKNOWN_UNMAPPED,627,218.18,90.0,100.0,0.18,1,95.5,STRONG,9.47,VERY_LOW
395695,AMANSIE WEST RURAL BANK LTD.,520,81.82,96.67,100.0,0.37,1,98.5,STRONG,9.47,VERY_LOW
395914,Starlife Assurance,601,100.0,92.0,100.0,0.25,1,96.4,STRONG,9.47,VERY_LOW
395929,SEFWIMAN RURAL BANK LTD.,520,360.0,100.0,100.0,0.08,1,100.0,STRONG,9.47,VERY_LOW
395954,DANGME RURAL BANK LTD.,520,150.0,86.67,100.0,0.2,1,94.0,STRONG,9.47,VERY_LOW
395973,UPPER AMENFI RURAL BANK LTD.,520,200.0,96.67,100.0,0.15,1,98.5,STRONG,9.47,VERY_LOW
396066,Star Life Assurance Limited,600,135.715,100.0,100.0,0.135,2,100.0,STRONG,10.27,VERY_LOW
396217,ADANSI RURAL BANK LTD.,520,210.0,96.66499999999999,100.0,0.175,2,98.5,STRONG,10.27,VERY_LOW
396225,NZEMA MANLE RURAL BANK LTD.,520,168.75,85.0,100.0,0.2,2,93.25,STRONG,10.27,VERY_LOW
396354,BOSOMTWE RURAL BANK LTD.,520,69.23,83.33,100.0,0.43,1,92.5,STRONG,9.47,VERY_LOW
396434,BESSFA RURAL BANK LTD.,520,98.9,96.66499999999999,100.0,0.33,2,98.5,STRONG,10.27,VERY_LOW
396612,EJURAMAN RURAL BANK LIMITED,520,900.0,100.0,100.0,0.03,1,100.0,STRONG,9.47,VERY_LOW
396616,ARB APEX BANK PLC,520,90.0,90.0,100.0,0.33,1,95.5,STRONG,9.47,VERY_LOW
397094,AHANTAMAN RURAL BANK LTD.,520,138.46,90.0,100.0,0.22,1,95.5,STRONG,9.47,VERY_LOW
397169,FIASEMAN RURAL BANK LTD.,520,151.05,100.0,100.0,0.2,2,100.0,STRONG,10.27,VERY_LOW
397323,ASOKORE MAMPONG RURAL BANK LTD.,520,105.88,93.33,100.0,0.28,1,97.0,STRONG,9.47,VERY_LOW
397818,DENKYIRAMAN RURAL BANK LTD,520,57.019999999999996,91.66499999999999,100.0,0.54,2,96.25,STRONG,10.27,VERY_LOW
397999,AMENFIMAN RURAL BANK LTD.,520,66.67,93.33,100.0,0.45,1,97.0,STRONG,9.47,VERY_LOW
398223,MICROFIN RURAL BANK LTD.,520,83.975,86.67,100.0,0.38,2,94.0,STRONG,10.27,VERY_LOW
398269,UPPER AMENFI RURAL BANK LTD.,520,58.06,96.67,100.0,0.52,1,98.5,STRONG,9.47,VERY_LOW
398616,Ghanaian,263,200.0,23.33,100.0,0.3,1,65.5,GOOD,9.47,VERY_LOW
398644,AKUAPEM RURAL BANK LTD.,520,60.0,93.33,100.0,0.5,1,97.0,STRONG,9.47,VERY_LOW
398960,BRAKWA BREMAN RURAL BANK LTD.,520,105.88,100.0,100.0,0.28,1,100.0,STRONG,9.47,VERY_LOW
398968,LOWER PRA RURAL BANK LTD.,520,100.0,86.67,100.0,0.3,1,94.0,STRONG,9.47,VERY_LOW
399408,SONZELE RURAL BANK LTD.,520,105.88,90.0,100.0,0.28,1,95.5,STRONG,9.47,VERY_LOW
